HEEL VOLUME,Actual Volume,C4C5LPMON,C4C5LPAPI,C4C5LPARO,C4C5LPBNZ,C4C5LPDI,C4C5LPFBP,C4C5LPIBP,C4C5LPOLE,C4C5LPRON,C4C5LPRVP,C4C5LPSPG,C4C5LPSUL,C4C5LPT10,C4C5LPT50,C4C5LPT90,C4C5LPTVL,HVYFCCMON,HVYFCCAPI,HVYFCCARO,HVYFCCBNZ,HVYFCCDI,HVYFCCFBP,HVYFCCIBP,HVYFCCOLE,HVYFCCRON,HVYFCCRVP,HVYFCCSPG,HVYFCCSUL,HVYFCCT10,HVYFCCT50,HVYFCCT90,HVYFCCTVL,HVYREFMON,HVYREFAPI,HVYREFARO,HVYREFBNZ,HVYREFDI,HVYREFFBP,HVYREFIBP,HVYREFOLE,HVYREFRON,HVYREFRVP,HVYREFSPG,HVYREFSUL,HVYREFT10,HVYREFT50,HVYREFT90,HVYREFTVL,HYDRO2MON,HYDRO2API,HYDRO2ARO,HYDRO2BNZ,HYDRO2DI,HYDRO2FBP,HYDRO2IBP,HYDRO2OLE,HYDRO2RON,HYDRO2RVP,HYDRO2SPG,HYDRO2SUL,HYDRO2T10,HYDRO2T50,HYDRO2T90,HYDRO2TVL,LITFCCMON,LITFCCAPI,LITFCCARO,LITFCCBNZ,LITFCCDI,LITFCCFBP,LITFCCIBP,LITFCCOLE,LITFCCRON,LITFCCRVP,LITFCCSPG,LITFCCSUL,LITFCCT10,LITFCCT50,LITFCCT90,LITFCCTVL,LITISOMON,LITISOAPI,LITISOARO,LITISOBNZ,LITISODI,LITISOFBP,LITISOIBP,LITISOOLE,LITISORON,LITISORVP,LITISOSPG,LITISOSUL,LITISOT10,LITISOT50,LITISOT90,LITISOTVL,LTALKYMON,LTALKYAPI,LTALKYARO,LTALKYBNZ,LTALKYDI,LTALKYFBP,LTALKYIBP,LTALKYOLE,LTALKYRON,LTALKYRVP,LTALKYSPG,LTALKYSUL,LTALKYT10,LTALKYT50,LTALKYT90,LTALKYTVL,NC4LPGMON,NC4LPGAPI,NC4LPGARO,NC4LPGBNZ,NC4LPGDI,NC4LPGFBP,NC4LPGIBP,NC4LPGOLE,NC4LPGRON,NC4LPGRVP,NC4LPGSPG,NC4LPGSUL,NC4LPGT10,NC4LPGT50,NC4LPGT90,NC4LPGTVL,NHTFEDMON,NHTFEDAPI,NHTFEDARO,NHTFEDBNZ,NHTFEDDI,NHTFEDFBP,NHTFEDIBP,NHTFEDOLE,NHTFEDRON,NHTFEDRVP,NHTFEDSPG,NHTFEDSUL,NHTFEDT10,NHTFEDT50,NHTFEDT90,NHTFEDTVL,PENTANMON,PENTANAPI,PENTANARO,PENTANBNZ,PENTANDI,PENTANFBP,PENTANIBP,PENTANOLE,PENTANRON,PENTANRVP,PENTANSPG,PENTANSUL,PENTANT10,PENTANT50,PENTANT90,PENTANTVL,PURLOBMON,PURLOBAPI,PURLOBARO,PURLOBBNZ,PURLOBDI,PURLOBFBP,PURLOBIBP,PURLOBOLE,PURLOBRON,PURLOBRVP,PURLOBSPG,PURLOBSUL,PURLOBT10,PURLOBT50,PURLOBT90,PURLOBTVL,RDU2HRMON,RDU2HRAPI,RDU2HRARO,RDU2HRBNZ,RDU2HRDI,RDU2HRFBP,RDU2HRIBP,RDU2HROLE,RDU2HRRON,RDU2HRRVP,RDU2HRSPG,RDU2HRSUL,RDU2HRT10,RDU2HRT50,RDU2HRT90,RDU2HRTVL,SPECM1MON,SPECM1API,SPECM1ARO,SPECM1BNZ,SPECM1DI,SPECM1FBP,SPECM1IBP,SPECM1OLE,SPECM1RON,SPECM1RVP,SPECM1SPG,SPECM1SUL,SPECM1T10,SPECM1T50,SPECM1T90,SPECM1TVL,SPECM2MON,SPECM2API,SPECM2ARO,SPECM2BNZ,SPECM2DI,SPECM2FBP,SPECM2IBP,SPECM2OLE,SPECM2RON,SPECM2RVP,SPECM2SPG,SPECM2SUL,SPECM2T10,SPECM2T50,SPECM2T90,SPECM2TVL,SPECM3MON,SPECM3API,SPECM3ARO,SPECM3BNZ,SPECM3DI,SPECM3FBP,SPECM3IBP,SPECM3OLE,SPECM3RON,SPECM3RVP,SPECM3SPG,SPECM3SUL,SPECM3T10,SPECM3T50,SPECM3T90,SPECM3TVL,WHALKYMON,WHALKYAPI,WHALKYARO,WHALKYBNZ,WHALKYDI,WHALKYFBP,WHALKYIBP,WHALKYOLE,WHALKYRON,WHALKYRVP,WHALKYSPG,WHALKYSUL,WHALKYT10,WHALKYT50,WHALKYT90,WHALKYTVL,WHOREFMON,WHOREFAPI,WHOREFARO,WHOREFBNZ,WHOREFDI,WHOREFFBP,WHOREFIBP,WHOREFOLE,WHOREFRON,WHOREFRVP,WHOREFSPG,WHOREFSUL,WHOREFT10,WHOREFT50,WHOREFT90,WHOREFTVL,API,RON,MON,RVP,TVL,DI,ARO,OLE,BNZ,SUL
21.555,120.171,4.266,5.265,0.0054,0.0054,22.842,7.56,1.08,0.054,4.32,1.35,0.0333666,8.9424,1.674,4.428,7.02,1.7388,5.216,2.176,3.9808,0.00384,130.944,27.84,9.344,0.6144,5.8944,0.0864,0.05472,12.8,21.696,24.064,26.176,15.4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.639,7.4018,2.0944,0.09163,126.14,41.769,11.186,3.9865,10.9718,0.93891,0.0869295,6.545,15.47,22.61,35.105,16.7314,9.2106,9.3891,0.0714,0.03451,92.701,27.608,10.234,0.0357,9.3653,1.41134,0.0800275,0.1785,13.209,16.66,22.848,13.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7697,8.7203,0.0097,0.0097,38.218,12.125,1.94,0.0097,7.9249,1.94,0.0619927,0.291,2.425,7.954,10.67,4.9955,6.58,7.802,0.1786,0.07802,65.518,24.5434,8.5916,0.0282,6.8244,1.1985,0.0620118,3.6848,9.823,11.092,17.5216,9.7102,23.9168,14.1488,15.3328,0.09472,383.024,100.936,59.792,0.9176,26.3736,0.50024,0.2336032,0.296,64.824,68.08,81.4,56.4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8026,2.9264,2.9736,0.17877,72.806,19.588,7.434,0.1711,5.2746,0.19588,0.0460967,0.059,11.328,13.334,15.812,10.4902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.771,6.8404,0.0196,0.00392,122.794,46.452,8.232,0.0392,8.8004,0.75068,0.0688842,1.078,13.72,22.148,35.77,14.6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,85.3,80.5,8.72,137,1091,23.4,4.6,0.52,33
20.23,124.875,4.266,5.265,0.0054,0.0054,22.842,7.56,1.08,0.054,4.32,1.35,0.0333666,8.7804,1.674,4.428,7.02,1.7388,6.357,2.652,4.8516,0.00468,159.588,33.93,11.388,0.7488,7.1838,0.1053,0.06669,20.709,26.442,29.328,31.902,18.7824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1402,2.4846,0.3034,0.0123,53.095,13.694,5.248,0.0205,2.1648,0.13038,0.0302006,0.00861,8.118,9.758,11.644,7.4456,37.503,28.7986,8.1488,0.35651,490.78,162.513,43.522,15.5105,42.6886,3.66696,0.3382215,33.1045,60.19,87.97,136.585,65.0052,5.9598,6.0753,0.0462,0.02233,59.983,17.864,6.622,0.0231,6.0599,0.91322,0.0517825,0.1155,8.547,10.78,14.784,8.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3667,6.0233,0.0067,0.0067,26.398,8.375,1.34,0.0067,5.4739,1.34,0.0428197,0.201,1.675,5.494,7.37,3.4505,3.57,4.233,0.0969,0.04233,35.547,13.3161,4.6614,0.0153,3.7026,0.65025,0.0336447,1.5759,5.3295,6.018,9.5064,5.2683,13.6552,8.1289,8.4162,0.02873,216.827,58.643,34.138,0.6253,15.0579,0.27209,0.1331551,0.169,37.011,38.532,45.63,32.2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,87,80,8.62,136,1085,20.7,14.8,0.51,37
6.406,50.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1565,1.734,3.1722,0.00306,104.346,22.185,7.446,0.4896,4.6971,0.06885,0.043605,13.5405,17.289,19.176,20.859,12.2808,4.171,2.5327,4.2226,0,80.324,18.404,13.803,0.0301,4.558,0.01462,0.0319576,0.043,14.104,14.534,15.566,10.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.384,16.4208,4.6464,0.20328,279.84,92.664,24.816,8.844,24.3408,2.09088,0.192852,18.876,34.32,50.16,77.88,37.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.624,23.4094,0.0644,0.00644,360.962,90.804,28.658,0.0644,30.268,2.11232,0.2231138,0.3864,48.622,70.518,76.314,49.9422,2.1505,2.553,0.0023,0.0023,3.933,0.759,0.667,0.023,2.1965,1.15,0.0134205,0.046,0.69,0.713,0.7475,-1.8193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6846,4.1354,0.0046,0.0046,18.124,5.75,0.92,0.0046,3.7582,0.92,0.0293986,0.0828,1.15,3.772,5.06,2.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4645,17.4445,0.0502,0,318.519,119.727,20.833,0.1004,22.5398,1.95027,0.176704,2.761,36.646,57.228,91.866,37.8257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3,93.8,86.6,8.79,139,1132,12.4,9.1,0.24,24
17.95,125.293,3.081,3.8025,0.0039,0.0039,16.497,5.46,0.78,0.039,3.12,0.975,0.0240981,6.3414,1.209,3.198,5.07,1.2558,2.934,1.224,2.2392,0.00216,73.656,15.66,5.256,0.3456,3.3156,0.0486,0.03078,9.558,12.204,13.536,14.724,8.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.365,10.263,2.904,0.12705,174.9,57.915,15.51,5.5275,15.213,1.3068,0.1205325,11.7975,21.45,31.35,48.675,23.166,16.254,16.674,0.084,0.0651,160.23,45.78,17.64,0.084,16.527,2.5515,0.140889,0.21,23.1,28.77,39.27,23.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5657,5.1243,0.0057,0.0057,22.458,7.125,1.14,0.0057,4.6569,1.14,0.0364287,0.1026,1.425,4.674,6.27,2.9355,5.11,6.059,0.1387,0.06059,50.881,19.0603,6.6722,0.0219,5.2998,0.93075,0.0481581,2.2557,7.6285,8.614,13.6072,7.5409,18.941,11.3035,11.703,0.03995,301.505,81.545,47.47,0.8695,20.7035,0.37835,0.1851565,0.235,51.465,53.58,63.45,44.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3936,6.5024,6.08,0.34816,159.744,44.672,14.464,0.2304,11.392,0.49408,0.0993536,0.128,23.04,29.44,36.864,22.2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191,4.031,0.0116,0,73.602,27.666,4.814,0.0232,5.2084,0.45066,0.040832,0.638,8.468,13.224,21.228,8.7406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2,85.5,80.2,8.54,137,1056,21.5,6.4,0.62,23
30.264,111.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2005,0.945,1.6956,0.00189,54.054,11.664,3.78,0.2025,2.4867,0.04158,0.0229473,4.0068,8.802,9.963,10.962,6.3774,20.176,12.2512,20.4256,0,388.544,89.024,66.768,0.1456,22.048,0.0728,0.1545856,0.208,68.224,70.304,75.296,49.1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.917,22.5981,5.6406,0.27489,371.637,123.165,33.915,11.9238,32.9154,2.77389,0.2593248,12.495,46.41,66.402,102.816,50.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.732,7.992,0.0072,0.0072,12.312,2.376,2.088,0.072,6.876,3.6,0.042012,0.144,2.16,2.232,2.34,-5.6952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.408,7.192,0.008,0.008,31.52,10,1.6,0.008,6.536,1.6,0.051128,0.144,2,6.56,8.8,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.254,4.329,4.482,0.0153,115.47,31.23,18.18,0.333,7.929,0.1449,0.070911,0.09,19.71,20.52,24.3,17.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6416,8.5344,7.98,0.45696,209.664,58.632,18.984,0.3024,14.952,0.64512,0.1304016,0.168,30.24,38.64,48.384,29.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,95.2,84.2,9.96,,,38.6,11.6,0.79,26
18.071,75.419,1.185,1.4625,0.0015,0.0015,6.345,2.1,0.3,0.015,1.2,0.375,0.0092685,3.201,0.465,1.23,1.95,0.483,11.8552,5.11,9.1688,0.01022,292.292,63.072,20.44,1.095,13.3736,0.2482,0.1240854,21.6664,47.596,53.874,59.276,34.3976,2.328,0.708,2.3568,0,44.736,10.152,7.728,0.024,2.544,0.0084,0.0210936,0.024,7.896,8.088,8.616,5.6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9962,39.1194,9.7644,0.47586,643.338,213.21,58.71,20.6412,56.856,4.81422,0.4489152,21.63,80.34,114.948,177.984,86.7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.927,4.662,0.0042,0.0042,7.182,1.386,1.218,0.042,4.011,2.1,0.024507,0.084,1.26,1.302,1.365,-3.3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8473,6.5627,0.0073,0.0073,28.762,9.125,1.46,0.0073,5.9641,1.46,0.0466543,0.1314,1.825,5.986,8.03,3.7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1456,4.4704,4.18,0.23936,109.824,30.712,9.944,0.1584,7.832,0.33792,0.0683056,0.088,15.84,20.24,25.344,15.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,91.1,81.5,9.84,,,26.7,18.6,0.73,52
10.595,85.05,1.817,2.2425,0.0023,0.0023,9.729,3.22,0.46,0.023,1.84,0.575,0.0142117,4.9082,0.713,1.886,2.99,0.7406,11.2056,4.83,8.6664,0.00966,276.276,59.616,19.32,1.035,12.6408,0.2346,0.1172862,20.4792,44.988,50.922,56.028,32.5128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4698,0.5454,0.0666,0.0027,11.655,3.006,1.152,0.0045,0.4752,0.02862,0.0066294,0.00189,1.782,2.142,2.556,1.6344,19.3351,15.1287,3.7762,0.18403,248.799,82.455,22.705,7.9826,21.988,1.86181,0.1736096,8.365,31.07,44.454,68.832,33.5317,17.4163,17.7062,0.0892,0.06913,170.149,48.614,18.732,0.0892,17.7062,2.71614,0.1496107,0.223,24.53,30.551,41.701,24.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8448,4.3152,0.0048,0.0048,18.912,6,0.96,0.0048,3.9216,0.96,0.0306768,0.0864,1.2,3.936,5.28,2.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5858,11.6883,12.1014,0.04131,311.769,84.321,49.086,0.8991,21.4083,0.39123,0.1914597,0.243,53.217,55.404,65.61,46.3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3336,3.9624,3.705,0.21216,97.344,27.222,8.814,0.1404,6.942,0.29952,0.0605436,0.078,14.04,17.94,22.464,13.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,86.9,80,7.47,147,1159,28.6,9,0.55,34
12.268,83.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.803,6.0475,20.131,0,382.12,86.715,66.01,0.205,21.73,0.0656,0.1801745,0.205,67.445,69.085,73.595,48.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6544,26.3328,6.5728,0.32032,433.056,143.52,39.52,13.8944,38.272,3.24064,0.3021824,14.56,54.08,77.376,119.808,58.3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.772,2.9807,0.0082,0.00082,45.961,11.562,3.649,0.0082,3.854,0.2706,0.0284089,0.0492,6.191,8.979,9.717,6.355,2.7115,3.219,0.0029,0.0029,4.959,0.957,0.841,0.029,2.7695,1.45,0.0169215,0.058,0.87,0.899,0.9425,-2.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0463,5.6637,0.0063,0.0063,24.822,7.875,1.26,0.0063,5.1471,1.26,0.0402633,0.189,1.575,5.166,6.93,3.2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,17.0275,0.049,0,310.905,116.865,20.335,0.098,22.197,1.90365,0.17248,2.695,35.77,55.86,89.67,36.9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1,95.9,85.8,8.93,139,1130,26.8,10.4,0.32,16
21.521,119.735,1.896,2.34,0.0024,0.0024,10.152,3.36,0.48,0.024,1.92,0.6,0.0148296,5.1216,0.744,1.968,3.12,0.7728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2135,0.9495,0.237,0.01155,15.615,5.175,1.425,0.501,1.38,0.11685,0.010896,0.525,1.95,2.79,4.32,2.1045,15.8543,16.1182,0.0812,0.06293,154.889,44.254,17.052,0.0812,16.1182,2.46645,0.1361927,0.203,22.33,27.811,37.961,22.3503,0.092,0.0727,0.0002,0.00002,1.121,0.282,0.089,0.0002,0.094,0.0066,0.0006929,0.0012,0.151,0.219,0.237,0.155,1.0285,1.221,0.0011,0.0011,1.881,0.363,0.319,0.011,1.0505,0.55,0.0064185,0.022,0.33,0.341,0.3575,-0.8701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.811,9.889,0.011,0.011,43.34,13.75,2.2,0.011,8.987,2.2,0.070301,0.33,2.75,9.02,12.1,5.665,3.43,4.067,0.0931,0.04067,34.153,12.7939,4.4786,0.0147,3.5574,0.62475,0.0323253,1.5141,5.1205,5.782,9.1336,5.0617,23.9382,14.2857,14.7906,0.05049,381.051,103.059,59.994,1.0989,26.1657,0.47817,0.2340063,0.297,65.043,67.716,80.19,56.6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9108,8.0772,7.5525,0.43248,198.432,55.491,17.967,0.2862,14.151,0.61056,0.1234158,0.159,28.62,36.57,45.792,27.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61,8.9655,0.0258,0,163.701,61.533,10.707,0.0516,11.6874,1.00233,0.090816,1.419,18.834,29.412,47.214,19.4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,84.8,80.5,8.87,136,1056,21.5,2.7,0.61,12
20.126,126.007,4.345,5.3625,0.0055,0.0055,23.265,7.7,1.1,0.055,4.4,1.375,0.0339845,11.737,1.705,4.51,7.15,1.771,12.2612,5.285,9.4828,0.01057,302.302,65.232,21.14,1.1325,13.8316,0.2567,0.1283349,22.4084,49.226,55.719,61.306,35.5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7226,1.9998,0.2442,0.0099,42.735,11.022,4.224,0.0165,1.7424,0.10296,0.0243078,0.00693,6.534,7.854,9.372,6.0027,23.0565,18.0405,4.503,0.21945,296.685,98.325,27.075,9.519,26.22,2.22015,0.207024,9.975,37.05,53.01,82.08,39.9855,7.2633,7.3842,0.0372,0.02883,70.959,20.274,7.812,0.0372,7.3842,1.12995,0.0623937,0.093,10.23,12.741,17.391,10.2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9635,2.331,0.0021,0.0021,3.591,0.693,0.609,0.021,2.0055,1.05,0.0122535,0.042,0.63,0.651,0.6825,-1.6611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1239,3.5061,0.0039,0.0039,15.366,4.875,0.78,0.0039,3.1863,0.78,0.0249249,0.117,0.975,3.198,4.29,2.0085,5.88,6.972,0.1596,0.06972,58.548,21.9324,7.6776,0.0252,6.0984,1.071,0.0554148,2.5956,8.778,9.912,15.6576,8.6772,12.5736,7.5036,7.7688,0.02652,200.148,54.132,31.512,0.5772,13.7436,0.25116,0.1229124,0.156,34.164,35.568,42.12,29.7336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6284,2.8956,2.7075,0.15504,71.136,19.893,6.441,0.1026,5.073,0.21888,0.0442434,0.057,10.26,13.11,16.416,9.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,2.4325,0.007,0,44.415,16.695,2.905,0.014,3.171,0.27195,0.02464,0.385,5.11,7.98,12.81,5.2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2,86.7,80,8.75,138,1156,24.2,9.3,0.55,51
6.821,50.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9212,2.419,8.0524,0,152.848,34.686,26.404,0.082,8.692,0.02624,0.0720698,0.082,26.978,27.634,29.438,19.3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1465,24.3705,6.083,0.29645,400.785,132.825,36.575,12.859,35.42,2.99915,0.279664,13.475,50.05,71.61,110.88,54.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16,16.721,0.046,0.0046,257.83,64.86,20.47,0.046,21.62,1.518,0.159367,0.276,34.73,50.37,54.51,35.65,2.244,2.664,0.0024,0.0024,4.104,0.792,0.696,0.024,2.292,1.2,0.014004,0.048,0.72,0.744,0.78,-1.8984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8035,3.1465,0.0035,0.0035,13.79,4.375,0.7,0.0035,2.8595,0.7,0.0223685,0.105,0.875,2.87,3.85,1.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,16.819,0.0484,0,307.098,115.434,20.086,0.0968,21.9252,1.88034,0.170368,2.662,35.332,55.176,88.572,36.4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2,94.4,86.1,8.77,139,1088,14,10.8,0.29,20
16.807,126.71,3.476,4.29,0.0044,0.0044,18.612,6.16,0.88,0.044,3.52,1.1,0.0271876,9.3896,1.364,3.608,5.72,1.4168,3.1668,1.365,2.4492,0.00273,78.078,16.848,5.46,0.2925,3.5724,0.0663,0.0331461,5.7876,12.714,14.391,15.834,9.1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3892,24.5604,6.1304,0.29876,403.908,133.86,36.86,12.9592,35.696,3.02252,0.2818432,13.58,50.44,72.168,111.744,54.4364,1.4058,1.4292,0.0072,0.00558,13.734,3.924,1.512,0.0072,1.4292,0.2187,0.0120762,0.018,1.98,2.466,3.366,1.9818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0075,6.7425,0.0075,0.0075,29.55,9.375,1.5,0.0075,6.1275,1.5,0.0479325,0.225,1.875,6.15,8.25,3.8625,11.41,13.529,0.3097,0.13529,113.611,42.5593,14.8982,0.0489,11.8338,2.07825,0.1075311,5.0367,17.0335,19.234,30.3832,16.8379,15.4752,9.2352,9.5616,0.03264,246.336,66.624,38.784,0.7104,16.9152,0.30912,0.1512768,0.192,42.048,43.776,51.84,36.5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6584,4.1656,3.895,0.22304,102.336,28.618,9.266,0.1476,7.298,0.31488,0.0636484,0.082,14.76,18.86,23.616,14.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6,86.9,80,8.58,137,1067,24,12.6,0.72,32
